e,fc,fa,fe,nc,nae,tr,w,pc,pa,pe,rc,ra,re,uIc,uIa,uIe,uNc,uNa,uNe,vc,va,ve,x,c2000,PSID
0.671522604109402,0.137459729888905,0.720044741606018,0.244001959042538,0.115187521502901,0.111106842087726,1.06780466376756,0.0179156360296113,0.0553320926498899,0.0896160701986265,0.190140539505768,0.0143512156510567,0.0112796257397554,0.0114115258004554,0.145937630257612,0.116878940358262,0.163513872739695,0.0326468362977078,0.0226472744309903,0.0339809781626139,0.000189217908616713,0.000247584207638351,0.000461763504999111,0.379777427461563,0.204583778854458,3fdf6fabe9426360def51e065fe6fd2c
0.433075683423168,0.133964821326222,0.716795652764807,0.199098451215976,0.104885392285275,0.100982593209804,1.06520058310528,0.015504389372153,0.047134921771318,0.0837470236448081,0.171803844713965,0.00800518551119077,0.0123191916816638,0.014287377188813,0.129668599884905,0.111166434586122,0.170601319543028,0.0248020663222282,0.0128326231682841,0.0282007510195514,0.000178133738351583,0.000172981810247484,0.00187363539739346,0.396347434751515,0.203248074167781,3db8047a0c80578c8d3a7b243ef60ac5
0.447245769245104,0.127168078034365,0.737646603206825,0.236261295437031,0.121193692747064,0.101059885094598,1.05938036100438,0.0193000727597568,0.0454715254669152,0.0921311557867178,0.243649855063253,0.00773349913051917,0.0133060700934506,0.0144909622665442,0.132341242096034,0.10946944092587,0.177285141945736,0.0255005744562514,0.0208541496246721,0.0339423925080787,0.000269455259848715,0.00011174265010107,0.000201252824200089,0.371307927157467,0.230290057252383,bc79fb98620d8ed0894653e6368bdb92
0.414889584479172,0.0801496425163092,0.656593221868164,0.638051261248064,0.10274302407848,0.101106436523623,1.16049867064768,0.0130426544477859,0.0508060494306553,0.100474499814983,0.216544003387421,0.0137512064178147,0.0116377388317731,0.0140277570621768,0.0764456448751839,0.0758306269378167,0.139933326532381,0.0338730455945265,0.0338145610422052,0.0338560609091473,0.00025881532144592,0.000168524767427561,0.000268338531263589,0.417793897159493,0.223168545055788,2fe0d62044dc6310dadfdfde5a0d5d9d
0.779023436514313,0.13630866027983,0.556520442128009,0.338072349172109,0.101943542017072,0.100644955271618,1.11428768965542,0.0188932930351689,0.0582197799034064,0.0953138678376934,0.136858592608363,0.0148852958119069,0.0134300906298727,0.0136605742079664,0.112654093859025,0.0867387553328397,0.175619697557287,0.0333724018009224,0.0320154956059972,0.0330311306704082,0.00018606297427809,0.000260066831965111,0.00125524003620969,0.387360104937377,0.182093170436952,a68184424e4d8f45b9f33621f6da6d65
0.459041139471542,0.091404743763085,0.729838623430171,0.342405552255596,0.106817799760402,0.102844629870109,0.981346258979264,0.0187157704272845,0.0438684843326199,0.0822990717975031,0.181831338893784,0.0141069693993739,0.0136191459536395,0.0139362930013805,0.159975158422509,0.0968033149589967,0.115498629996989,0.0327842226420467,0.0281491417861963,0.0336303568984737,0.000257225784265914,0.000116284034492468,0.00054714677716949,0.31433932044037,0.203922049947577,2574def628ce176125178726969ebdef
0.691087252052209,0.131538505674049,0.729131659428961,0.218289922169097,0.107438672664363,0.105959183602943,0.930501895235249,0.015366996738101,0.0291740922820592,0.104126143764239,0.179798740666789,0.0142935774303093,0.0103685022527883,0.012166458378632,0.156155160410675,0.110844594817676,0.175395324837276,0.0293974262861018,0.0251409017059301,0.0301236192405829,0.000254500182781806,0.000169191839335185,0.000544535748951796,0.265353059169269,0.230586030023132,d5bb799bb0adf164ba412c50ccd12f45
0.428182765072313,0.134550625896208,0.736327515123954,0.269828626970815,0.103543356191093,0.103310843843403,1.13678654730571,0.0144258486002489,0.0539019903161017,0.0924914951073129,0.105762886509356,0.0137078966266771,0.0113907063481532,0.0137407365914112,0.109602937362742,0.0941366572252035,0.147150726359564,0.0335838165861319,0.0333958333415954,0.0337637517862236,0.000219991727034822,0.000228423059594165,0.0013777842497792,0.405767032756288,0.227651586784537,f2e6e0080ef25fa200b7952867d5e781
0.506409417135594,0.0554536355371086,0.74761231060882,0.717944908701391,0.109552585846157,0.101023676625042,0.993375912302824,0.0182673235015907,0.048690318495982,0.0878792782878484,0.101411012850743,0.00609397136363488,0.0149005742317537,0.0149045231178156,0.0849017306130738,0.0791265782944444,0.177630017362867,0.0321160484158834,0.0315147581353016,0.033384679304449,0.000190151866558944,0.000163477935060694,0.000236210178625882,0.260178598160578,0.191481873076756,09a40a47d263b13a8d3545f18d1e4f5d
0.489504854434793,0.00535348873480875,0.716801616977774,0.427944365758525,0.100788411476051,0.100746469424517,0.993734696827041,0.0190225679240209,0.0416772576265427,0.0855951869515556,0.0864514360846682,0.0103917854832288,0.0130974758708615,0.0134017944656205,0.145193819169753,0.09263801063772,0.1224835295892,0.0338080279402232,0.0270189694840916,0.0274159837584117,0.00029149199018768,0.000137241806785007,0.00126319856015456,0.317801739574379,0.199979985459499,923272ff530f338b41baacc3804aeddf
0.671839893364687,0.111119319520608,0.708668402387157,0.312593154523749,0.102394106685667,0.101031018103181,1.1106660955421,0.0171712391411522,0.0475740063630466,0.111286904248182,0.126981319977954,0.0112297180288998,0.0146557019946765,0.0149040499422415,0.134125876412079,0.124030342633441,0.144121993583181,0.020773307442563,0.0102553065886498,0.0161520826924063,0.000225185099849172,0.000193586636292582,0.00104501408152955,0.300279715623753,0.193254188129254,1b1ecbab5349b5221479acacd4100430
0.412187079510653,0.120137616469721,0.731015985818966,0.314937595057285,0.106025603901254,0.101449678637967,1.14435598887671,0.0167018191617196,0.0564946966216697,0.11908398833081,0.17329789158748,0.00765139930432112,0.0141220642792682,0.0145253866738449,0.12476194406076,0.101193789586802,0.123366511956373,0.0329309564292125,0.0322576613920142,0.0327642514182655,0.000282462206822802,0.000154040907586167,0.000662482942173538,0.305661472592647,0.23667334184096,fa242c37eada30e3ea856f4ad48d2090
0.754069945055153,0.106588475724905,0.703319043899343,0.27720129299744,0.11147190724573,0.109838569109868,1.21631664403347,0.0140419141544997,0.0532957056722302,0.122752720977718,0.128747975665789,0.00854810738237657,0.0116929868479943,0.0117806474408483,0.172793217989164,0.107434406627738,0.173769431276047,0.0331055401687972,0.032256461111655,0.0334600405016207,0.000247456422699877,0.000114938206740934,0.000435157445227602,0.398802760049048,0.196323821747893,c1e12348394e74c8b8a864633e8ec42d
0.447307386249208,0.055666999539372,0.672022076319521,0.340833839844228,0.107044709045962,0.100495693329857,1.17257606627975,0.0165637510797021,0.0588574940128476,0.103810386961716,0.131167883837038,0.00567695925355117,0.0137017690161617,0.0139343658055961,0.0971365855879797,0.0842491861591673,0.175090703046394,0.0333343077281595,0.0327472528009722,0.0328616594929762,0.000251498386201032,0.000110489932365056,0.00149490038757242,0.383471423926246,0.192456791369036,929ab3a7a5713ae57de827a0bfd479be
0.543870798699472,0.103490870956215,0.729342081728726,0.399814221971351,0.108045512357993,0.103405978831393,1.21320030126569,0.0159082810523577,0.040597371823904,0.11194376835775,0.236061517584885,0.0108970206034228,0.0132746121996979,0.0145720608777357,0.125019156177921,0.108531969744775,0.158780085999535,0.0254919170037196,0.0206425470271098,0.0312766799106674,0.000273986084312097,0.000123855319216487,0.000579951939537249,0.415349757934239,0.210208548333309,5a51f29fa54d87491e6c6942a0fb405a
0.673210569191069,0.144039102485333,0.735964232494243,0.569547831878584,0.101762859919843,0.100039817572322,0.925222374166148,0.0167638229118555,0.03516787790125,0.0985677720856295,0.185129006133498,0.0112658548321385,0.00911033842945586,0.010528978355966,0.126210949814585,0.104238464063227,0.136147294037829,0.0326010784332165,0.0314360695918327,0.0327254230403716,0.000163131853193823,0.000188652875816614,0.000531404659848066,0.26282613562531,0.220503367670611,aa65115b577911c865091d0f4b21dc46
0.64267176493491,0.142874365899571,0.720793347556339,0.332135009944125,0.105874029560793,0.10339188611532,0.996521171920499,0.0147524927111534,0.0493857459991064,0.0930283586494965,0.230223406387367,0.00563072067761721,0.0112281963918984,0.0129347886092854,0.136805905871505,0.131772078686879,0.140283141605902,0.00459271734876901,0.00111760287234028,0.0193999076229109,0.000193944556601278,0.00015244196570175,0.000222982263821454,0.309034767078791,0.187139553994525,e0d60098eb91d10079022a65aa94b60b
0.428166543401689,0.133163150724513,0.625445639380261,0.204751013106536,0.114331794945509,0.107866869790788,0.958428582264061,0.0161745195534049,0.0501345971824699,0.0874516646139022,0.115402668081004,0.00618250866084207,0.0144415080249513,0.0148467394630036,0.157475454223353,0.0816284674823154,0.161895304044757,0.0334550810440722,0.0309009358704207,0.0335115476505093,0.000133187506967459,0.000206397187728194,0.000446468768148001,0.293607946107759,0.207747062675147,9919d559c803fbabf8e517a052da3518
