e,fc,fa,fe,nc,nae,tr,w,pc,pa,pe,rc,ra,re,uIc,uIa,uIe,uNc,uNa,uNe,vc,va,ve,x,c2000,PSID
0.796067110588488,0.115076658723048,0.683610741072,0.294877550451249,0.104579301244981,0.101931548270097,9.39442631736831,0.0103683754486087,0.04767104371191,0.16249340100253,0.26550196558271,0.00656336218891055,0.00823203873156428,0.0139526625470059,0.100521309549183,0.0936483897526212,0.118103035572774,0.0230482724542037,0.0099359498976839,0.0203602246762635,0.000176181142574973,0.000150764905029295,0.00191795649114971,0.307723763480733,0.130880196936316,225dfb01c22d2e145a229143192dfc81
0.631180303487423,0.136030890957881,0.528990588119604,0.450395118644153,0.103005381292166,0.101925864456113,8.00924270429468,0.0116635419247752,0.0578091436089477,0.156137761580559,0.228470069550959,0.00617750909847806,0.0110545715852629,0.0142990749851111,0.159182001501868,0.109866041960591,0.121719170714611,0.0150882523411921,0.00194068054884325,0.0298059668751246,0.000236903651803372,0.000294733564242097,0.0024686676133859,0.417695962098599,0.142350097948552,36dd58e9f78ed6c2fa537f3d1d92cd34
0.755999322046991,0.0908643553576507,0.638843872032208,0.356869230217463,0.131524205676499,0.100135448347345,9.24362757886828,0.00815419076321531,0.048364579744021,0.154713656127779,0.215154190426968,0.00644344472673729,0.00923056706322591,0.0100267272799083,0.112519951773162,0.0865664034128059,0.120632582221066,0.0299227446428056,0.0291809605527039,0.0318025907262427,0.000111761717758091,0.000162873869197274,0.00259586442659981,0.388785340082165,0.159644538665569,024782ee6bc923af0e74fc1a7a3cc9d1
0.61852645089811,0.0338105928497559,0.714155320209422,0.614848553533364,0.101919333597367,0.101585186249763,7.34415265234959,0.0101760672910964,0.0524337821533087,0.171210263837209,0.261601610269527,0.00664807139540678,0.0132558247999452,0.013405163081233,0.137312726613534,0.0659123983673529,0.0692051997674324,0.0324739553235215,0.0320291163813074,0.0323863685456254,0.000270748382387782,0.000270812461728514,0.00115330317918557,0.267618802977815,0.15550497658622,8f8eb23a3ae49c324d6f9e8561c6e40c
0.651283039605961,0.0894013706990904,0.658817691419169,0.277143608325111,0.113114383176533,0.107981779285353,8.92332013286011,0.0172171979073239,0.0547521987153364,0.172074456268935,0.202271883327103,0.00980365781325954,0.00689433057842184,0.00955732022901723,0.156108714266131,0.0901640182407223,0.166934397963476,0.0289672180572168,0.0286910638593859,0.0324758237517198,0.00022007853384803,0.000281239370293199,0.00132664071041001,0.381694864949256,0.204917645349525,b37511910e8a5ea70cc51ed48ce1bdfe
0.694282147237451,0.11952864508984,0.662253360371625,0.320467975216439,0.11809378562166,0.102287646993007,9.92646248332297,0.0182357807261849,0.0239662121004023,0.164017828695457,0.255573726328396,0.00884387946904239,0.0094736895939314,0.0106059502055596,0.162865093122702,0.0914133495410824,0.108188252828477,0.0114372050510236,0.00668376014639233,0.0332632201891444,0.000220806990511401,0.00024089325169616,0.0013486536332318,0.312254261307617,0.14933887223461,6eb5588453f98303040b872459e16067
0.435095057952351,0.108330181336177,0.742909629838302,0.539295236615154,0.148497575013578,0.139557037104205,9.68260337849001,0.0106095790781679,0.0580213171462744,0.132294633017229,0.281546767463401,0.011472286550407,0.0143042750534295,0.0147801149304694,0.171816907903576,0.0948398506237778,0.122029905492395,0.0314905622013523,0.0313768144178187,0.0338396267088862,0.00024002015288157,0.000158080393492574,0.00190405893117685,0.387001699738803,0.262223198583771,1b81ccd65f889c60c0578beedda3a7cf
0.711944937671924,0.138637095323305,0.652182506861435,0.539550768729836,0.103633203509923,0.103485198751786,7.12598113567997,0.0123129517802906,0.0338031158375403,0.184437623343611,0.269357063144749,0.00910247509512161,0.0087415925774132,0.0110769897138435,0.156730435227999,0.124088273988977,0.133745149522438,0.0114328568291605,0.00738972964911507,0.0103634805849435,0.000237331140785426,0.000156401664272545,0.00315177080501239,0.419808470457204,0.181685696030756,11a18d27cab32b2981fc0724d9285140
0.534675190418275,0.0439401848025609,0.694737830884659,0.507803362602884,0.108250880985685,0.107686346701664,9.45752998769355,0.0130651086814359,0.054570918624604,0.120083557913943,0.215681127927537,0.00698434975325763,0.0108544433909747,0.0127081020407148,0.162209363685072,0.0986937436380055,0.11426352608693,0.0212805369910488,0.0158692093143573,0.017015557633725,0.000147526396051132,0.000266399477840772,0.002843387970585,0.409203872722518,0.181838871111462,66b936370d06c4f230725da28630591a
0.793559974206488,0.0157849995729297,0.608741608679806,0.450072428534646,0.128436877910097,0.117930040357081,8.89685726357742,0.0194948927722966,0.0320421153680407,0.165325793922791,0.306352267115897,0.00540201942509284,0.0121706509707357,0.0132384990707127,0.156635250106557,0.0869280278301701,0.131604111226343,0.0325260434975099,0.0207605919919329,0.0317793186263234,0.000122569933918491,0.000170015983110222,0.000831820023277624,0.37016500568233,0.174260784255508,06036f53b79c21b8e2b00774ead04642
0.680402245350688,0.0559107657004315,0.709764947984431,0.65393473769126,0.124504694655395,0.107787727993043,8.46919234053148,0.0181567014800365,0.0493001309774576,0.16927020962647,0.205799861753007,0.00618784547584438,0.0127075179685765,0.0138620528861323,0.168334467203376,0.112499088366005,0.140129886815621,0.0267063628773318,0.0194961100958475,0.0327275542959318,0.000245075542275227,0.000267189819322681,0.00391576358604471,0.34383220525334,0.25664736713933,eabdb29d6900b35eeaaefd4337950c38
0.567596808564037,0.102079049361852,0.703309873399632,0.656338673566612,0.112687273948976,0.106696408907187,6.86281632823916,0.012914768264082,0.0484984965754386,0.183541047884928,0.210505875653459,0.0102210192769189,0.0131172251562226,0.0141603374020239,0.147184416065561,0.118644121569975,0.151792357495634,0.010481690453642,0.00640381678335333,0.0263415549528371,0.000259012997611187,0.000173946195015165,0.00234298229002254,0.36386220500792,0.194359814552492,1bf4b1aef2ab48a862d02b3b714b1d50
