e,fc,fa,fe,nc,nae,tr,w,pc,pa,pe,rc,ra,re,uIc,uIa,uIe,uNc,uNa,uNe,vc,va,ve,x,c2000,PSID
0.72781926378682,0.0233728671625634,0.673332508572366,0.514640916792919,0.115228829566148,0.11118920650366,2.16155616135232,0.00793561686909428,0.0463592268467484,0.0878205157447632,0.0888697196538663,0.0124753175747649,0.00541841787776786,0.0142250607649527,0.123574500653831,0.110657827949011,0.141969406156981,0.0303580662038802,0.023250434331866,0.0258416147052297,0.000268868726120421,0.000164529604296892,0.00352357745520115,0.374003465479436,0.214829825825969,b59b1ffb4395138f7c58c5dd0713a716
0.636923727648871,0.130236597055664,0.693208003224994,0.580569866684949,0.130972240317289,0.103636987112625,2.38933871123737,0.015626063441484,0.0451097278997789,0.130890571113078,0.246025166899296,0.00817033803608044,0.00716147038237377,0.00731637581223225,0.163558338602909,0.121188351919159,0.176423301602949,0.0300970355104574,0.0109714838030833,0.0171776781376426,0.000256089235288199,0.000136827731407518,0.00339988150756837,0.373466649834715,0.20739292616686,be059de15044045f293af61d8bf1261e
0.730043081697521,0.119813803989099,0.623125610255986,0.590427665885585,0.130053521126825,0.120987923057209,2.26362542734892,0.0146357461629916,0.0522760229670118,0.0841671802913741,0.325974413785825,0.00707080071944072,0.00930233513146658,0.0128612280185719,0.148037755830598,0.0642659127480003,0.152219294692092,0.0261839016362574,0.0205331511100234,0.0222303194041988,0.000133563281948524,0.000265860786527831,0.00137069596117489,0.31766963343226,0.139658639988184,d0cab71d6195f30e21c2109efaff7214
0.769389764240788,0.124672921336506,0.630794043543023,0.399235595972425,0.113983794457221,0.112421685948262,2.3184633790625,0.0189086153584658,0.0363296542894841,0.128145720267722,0.192736806696091,0.0123109730225395,0.00617537175528344,0.0098358660082141,0.154986207297082,0.136593168305006,0.16645410576623,0.0115234215163719,0.00125057370095048,0.0107240529021568,0.00016467579597555,0.00023334856394485,0.000406067870928759,0.386782668806722,0.205457060103836,ce8896da4a15b68564fef5fd1a6e80fd
0.676089332913166,0.0362459816771103,0.731543304689957,0.677209717615981,0.100092922702418,0.100006512470733,2.47505507205827,0.0184221460283423,0.0487989659035159,0.122925452226094,0.148350662785596,0.00927830521973796,0.0124722268471626,0.0128547829697545,0.172849467400738,0.087437235372093,0.151814977522762,0.0286931431464451,0.0160140540701232,0.0332309219455347,0.000260851954627308,0.000213735319623321,0.00472200226950683,0.291361387642448,0.196337756580624,0a355f84355b197988ec6d03566d5ed3
0.5626761564037,0.0107201214193075,0.732489463377167,0.713528144554933,0.167485857637695,0.153381982774766,2.43389328630218,0.014331381928112,0.0450234338059443,0.197817150315505,0.232146615832085,0.0108384680505579,0.00634670177836416,0.0103162939500192,0.164263759158654,0.09763546882757,0.152170239290178,0.0330168175015537,0.0310867301055854,0.0322649716736593,0.000285611917668077,0.000216864076940468,0.00290378028976324,0.253200190055072,0.234208167517126,6ec1423b10835156f1a0c7e34d729905
0.709553725681067,0.0468750631069789,0.733529401017251,0.731110408276388,0.11328485979417,0.109872864594648,2.51378076928335,0.0167346121228893,0.0511180992315831,0.179711565423285,0.18537438558794,0.00879330923574024,0.00615552324782575,0.0112289961179781,0.146887277116804,0.132896000385253,0.155678378317664,0.0248460775604299,0.0221790687481899,0.0308056404413125,0.000155657734858691,0.000281319326855901,0.00239307383351818,0.33254413270073,0.236353950225268,c2543c3ec1fe5274d90d28aa37b52522
0.596868475944678,0.0583390435003531,0.734219288488021,0.432467540783309,0.102216041888921,0.100342588620662,2.38533698082912,0.00773300323405361,0.0417611213791915,0.116977759365226,0.327418895948233,0.0111215506800798,0.00653886005550874,0.0117808382588965,0.0829424863109667,0.0805824756180195,0.165858423710962,0.0319430672393787,0.031522044463546,0.031954558781835,0.000193432142052708,0.000253331409397847,0.000706534873104986,0.323321707256294,0.179223590891026,b99558aef042151d721d4350b6ab3350
0.61911742492512,0.0931846577243895,0.400837405931055,0.329015763050291,0.107271303020692,0.10263102780146,2.28573316558801,0.0197375813304121,0.0581570823757885,0.124954492855762,0.166788963647348,0.0115918691812908,0.0085290980006991,0.0145283693078175,0.13168362923052,0.13131256046118,0.1709085312012,0.0263035429046547,0.0024693627179195,0.00900417108392413,0.000131295351388719,0.000246084298530484,0.000703293691497578,0.392668300221134,0.138941031319204,fcc5d18c611674a4c3ae4b6c6da4f275
0.724501473074033,0.114557436711356,0.687613138422386,0.566089570458471,0.152859449423514,0.115748038218052,2.5130973136533,0.015141484021462,0.0554333725345752,0.143630285935396,0.187603394144081,0.00978360590775364,0.0123876189870493,0.0145765424330707,0.166305407761763,0.0902480809496087,0.14437907519971,0.0333939885424742,0.0331906215121197,0.0334896239163653,0.000185856097657676,0.000110544315080397,0.00292516751836237,0.348649202906439,0.184355519360636,09d12807c1ab4bb4540fcb75a8262ad7
0.592032587247722,0.145770584803397,0.608403577523526,0.46609654180284,0.116842813356965,0.113399781832643,2.532130850043,0.0104461430438593,0.053969644060444,0.128564320037026,0.157810719331884,0.00656776881716212,0.0145046761819438,0.0149925918918348,0.118864935875792,0.0807341384295392,0.117654157637926,0.033943666008543,0.0338497763695348,0.0338559028402929,0.000204200840540967,0.000140012568810051,0.00212033815888082,0.414552874923804,0.188395071515991,f2fb262941e267e28704f4336b20e160
0.557330206661773,0.0940561509424968,0.659727215789003,0.542735031251485,0.11764819082436,0.10277711886806,2.48172717791198,0.0198534054201617,0.0584554009289413,0.143960846817983,0.190702192906149,0.0109013305732021,0.0140635747153601,0.0144616441730786,0.168260805929221,0.0947274309034912,0.152282778383176,0.0330334668575486,0.0325786747585849,0.0326196271461082,0.000273696035347029,0.000194885281002824,0.00484728368969349,0.271731175510655,0.20585112403646,8d301dc1610a70e4f5eebb8b14a23ba0
0.678170246506418,0.063407961921811,0.635194567459774,0.442989333401642,0.140750899956815,0.120213639267343,2.27477911122367,0.0192361061828181,0.0479732229275442,0.106232280567365,0.133947821154961,0.0053779988220213,0.00613629489418066,0.0135774870592086,0.157914932897149,0.0920665888659554,0.0982982295081051,0.0289232348871149,0.0203287952426857,0.0222217714407273,0.000131995948687616,0.000222276819843617,0.00280559050633886,0.371065095067536,0.172063307225002,71bce2875c012df1ae084e447c2eff2b
0.731043823263714,0.110414439586195,0.708963881411103,0.377545849395591,0.158052567239806,0.117545776005372,2.32030439668783,0.0141195991783615,0.0533314700768047,0.152236251480396,0.18609720952056,0.013898447132354,0.00506044882978404,0.0095458783740823,0.131043277227764,0.122921787519946,0.162006201219816,0.0202857556148275,0.0186572947322329,0.0223900365658649,0.000211237883732591,0.000248378188408634,0.00117249089476761,0.305616381434172,0.191863030475061,3cb5e258239527fcedc8ce2ca7fd001d
0.727025671010223,0.125110040860043,0.682540191660012,0.463977283495543,0.107038145884769,0.100763851064422,2.50235073516184,0.00911725337662937,0.053371864522955,0.119554929871212,0.243439086353694,0.00517097146941742,0.0133188733729259,0.0134941051473392,0.153440669249447,0.102787075092844,0.148000368358085,0.0291739169659671,0.00554007067914876,0.0324239110413936,0.000281186075088517,0.000138879828577227,0.00192795991260829,0.392943049149028,0.170725990016489,4476b310c40edf25080eeb35b4193132
0.737695686962837,0.0808152830454977,0.557119615229678,0.530695540362903,0.112474328120817,0.11235204736569,2.28642485686438,0.0181736700915868,0.0396275918130396,0.129082733184356,0.165269468165221,0.0113503407091808,0.0123022026679858,0.0130429033433508,0.176191062455839,0.151269383680856,0.164982355248714,0.0182357956181894,0.00678017707691282,0.00886547725349105,0.000200732971079705,0.000157958178321415,0.00317162850770978,0.302275363389391,0.187346820936232,18a9c3c7f46be6ba2f4788c272a2dd27
